timestamp,account_id,channel,device_id,ip_address,transaction_type,amount_inr,is_fraud_flag
2026-02-24 14:53:34,ACT_3635,ATM,IMEI_70973,192.168.1.178,Standard Transfer,2595,0
2026-02-24 15:05:34,ACT_8872,Web Banking,IMEI_34533,192.168.1.104,Standard Transfer,3969,0
2026-02-24 15:14:34,ACT_7866,Web Banking,IMEI_78363,192.168.1.230,Standard Transfer,2496,0
2026-02-24 15:15:34,ACT_8388,Mobile App,IMEI_85819,192.168.1.206,Standard Transfer,800,0
2026-02-24 15:20:34,ACT_1121,UPI,IMEI_82323,192.168.1.84,Standard Transfer,3185,0
2026-02-24 15:26:34,ACT_9788,RTGS,IMEI_43160,192.168.1.111,Standard Transfer,2907,0
2026-02-24 15:28:34,ACT_3922,Mobile App,IMEI_88701,192.168.1.88,Standard Transfer,4117,0
2026-02-24 15:29:34,ACT_3049,Mobile App,IMEI_11572,192.168.1.103,Standard Transfer,309,0
2026-02-24 15:31:34,ACT_7165,RTGS,IMEI_10092,192.168.1.179,Standard Transfer,2201,0
2026-02-24 15:38:34,ACT_3829,Mobile App,IMEI_67387,192.168.1.190,Standard Transfer,472,0
2026-02-24 15:41:34,ACT_7607,Web Banking,IMEI_25079,192.168.1.156,Standard Transfer,476,0
2026-02-24 15:41:34,ACT_5887,UPI,IMEI_30555,192.168.1.194,Standard Transfer,223,0
2026-02-24 15:44:34,ACT_8490,Mobile App,IMEI_22644,192.168.1.216,Standard Transfer,4927,0
2026-02-24 15:49:34,ACT_6649,ATM,IMEI_16449,192.168.1.115,Standard Transfer,4494,0
2026-02-24 15:51:34,ACT_9768,UPI,IMEI_62550,192.168.1.66,Standard Transfer,4439,0
2026-02-24 15:59:34,ACT_7745,ATM,IMEI_87171,192.168.1.230,Standard Transfer,3223,0
2026-02-24 16:02:34,ACT_9016,ATM,IMEI_25552,192.168.1.117,Standard Transfer,3811,0
2026-02-24 16:10:34,ACT_6686,ATM,IMEI_23943,192.168.1.59,Standard Transfer,547,0
2026-02-24 16:16:34,ACT_7147,UPI,IMEI_94869,192.168.1.150,Standard Transfer,2604,0
2026-02-24 16:30:34,ACT_8664,Web Banking,IMEI_61969,192.168.1.23,Standard Transfer,194,0
2026-02-24 16:37:34,ACT_4582,Web Banking,IMEI_15179,192.168.1.87,Standard Transfer,1800,0
2026-02-24 16:40:34,ACT_3496,ATM,IMEI_72939,192.168.1.162,Standard Transfer,1059,0
2026-02-24 16:52:34,ACT_8261,UPI,IMEI_48836,192.168.1.10,Standard Transfer,333,0
2026-02-24 16:58:34,ACT_8385,Web Banking,IMEI_51031,192.168.1.43,Standard Transfer,2233,0
2026-02-24 16:59:34,ACT_5907,ATM,IMEI_21660,192.168.1.13,Standard Transfer,4229,0
2026-02-24 17:00:34,ACT_2599,Mobile App,IMEI_94869,192.168.1.236,Standard Transfer,2063,0
2026-02-24 17:11:34,ACT_4101,RTGS,IMEI_91891,192.168.1.231,Standard Transfer,1334,0
2026-02-24 17:12:34,ACT_8144,Mobile App,IMEI_26285,192.168.1.97,Standard Transfer,534,0
2026-02-24 17:14:34,ACT_7286,Web Banking,IMEI_57367,192.168.1.111,Standard Transfer,1174,0
2026-02-24 17:24:34,ACT_6390,ATM,IMEI_17167,192.168.1.156,Standard Transfer,1773,0
2026-02-24 17:44:34,ACT_1880,UPI,IMEI_92351,192.168.1.189,Standard Transfer,2255,0
2026-02-24 17:45:34,ACT_9544,UPI,IMEI_95305,192.168.1.245,Standard Transfer,2681,0
2026-02-24 17:46:34,ACT_4427,RTGS,IMEI_29604,192.168.1.109,Standard Transfer,2632,0
2026-02-24 17:53:34,ACT_3299,Mobile App,IMEI_77636,192.168.1.28,Standard Transfer,3391,0
2026-02-24 18:03:34,ACT_5985,Mobile App,IMEI_88724,192.168.1.102,Standard Transfer,766,0
2026-02-24 18:03:34,ACT_9271,ATM,IMEI_95982,192.168.1.174,Standard Transfer,1400,0
2026-02-24 18:06:34,ACT_7381,RTGS,IMEI_34996,192.168.1.52,Standard Transfer,1618,0
2026-02-24 18:14:34,ACT_9101,Web Banking,IMEI_77636,192.168.1.138,Standard Transfer,4442,0
2026-02-24 18:21:34,ACT_3727,RTGS,IMEI_84581,192.168.1.156,Standard Transfer,4544,0
2026-02-24 18:33:34,ACT_7823,ATM,IMEI_10092,192.168.1.87,Standard Transfer,1492,0
2026-02-24 18:38:34,ACT_4902,UPI,IMEI_82554,192.168.1.23,Standard Transfer,3876,0
2026-02-24 18:47:34,ACT_9084,Mobile App,IMEI_71974,192.168.1.187,Standard Transfer,3476,0
2026-02-24 18:53:34,ACT_6665,ATM,IMEI_78010,192.168.1.117,Standard Transfer,1873,0
2026-02-24 18:58:34,ACT_8898,RTGS,IMEI_99115,192.168.1.25,Standard Transfer,831,0
2026-02-24 18:59:34,ACT_3612,RTGS,IMEI_33862,192.168.1.199,Standard Transfer,3344,0
2026-02-24 19:06:34,ACT_6930,ATM,IMEI_88701,192.168.1.102,Standard Transfer,4345,0
2026-02-24 19:09:34,ACT_7211,Web Banking,IMEI_24885,192.168.1.13,Standard Transfer,3094,0
2026-02-24 19:09:34,ACT_2813,Web Banking,IMEI_27410,192.168.1.221,Standard Transfer,2754,0
2026-02-24 19:12:34,ACT_7975,ATM,IMEI_80780,192.168.1.199,Standard Transfer,1616,0
2026-02-24 19:20:34,ACT_1509,Mobile App,IMEI_22420,192.168.1.206,Standard Transfer,465,0
2026-02-24 19:23:34,ACT_6011,UPI,IMEI_68943,192.168.1.42,Standard Transfer,733,0
2026-02-24 19:32:34,ACT_6993,ATM,IMEI_24058,192.168.1.167,Standard Transfer,2431,0
2026-02-24 19:37:34,ACT_9836,RTGS,IMEI_34509,192.168.1.162,Standard Transfer,4267,0
2026-02-24 19:55:34,ACT_5068,Web Banking,IMEI_17801,192.168.1.186,Standard Transfer,4436,0
2026-02-24 20:06:34,ACT_8391,UPI,IMEI_96227,192.168.1.106,Standard Transfer,1077,0
2026-02-24 20:08:34,ACT_6202,ATM,IMEI_11429,192.168.1.202,Standard Transfer,350,0
2026-02-24 20:09:34,ACT_9518,UPI,IMEI_22644,192.168.1.202,Standard Transfer,2315,0
2026-02-24 20:12:34,ACT_7617,Mobile App,IMEI_17370,192.168.1.108,Standard Transfer,2185,0
2026-02-24 20:26:34,ACT_4585,Web Banking,IMEI_44826,192.168.1.193,Standard Transfer,4660,0
2026-02-24 20:28:34,ACT_2059,RTGS,IMEI_20764,192.168.1.245,Standard Transfer,1010,0
2026-02-24 20:31:34,ACT_4405,ATM,IMEI_26143,192.168.1.202,Standard Transfer,1955,0
2026-02-24 20:32:34,ACT_8213,Web Banking,IMEI_62802,192.168.1.102,Standard Transfer,4598,0
2026-02-24 20:33:34,ACT_2897,Web Banking,IMEI_72939,192.168.1.197,Standard Transfer,3789,0
2026-02-24 20:33:34,ACT_8367,RTGS,IMEI_96975,192.168.1.102,Standard Transfer,2791,0
2026-02-24 20:46:34,ACT_3324,ATM,IMEI_36218,192.168.1.40,Standard Transfer,2776,0
2026-02-24 20:56:34,ACT_3149,ATM,IMEI_59279,192.168.1.92,Standard Transfer,1734,0
2026-02-24 21:06:34,ACT_5221,Web Banking,IMEI_58518,192.168.1.74,Standard Transfer,3876,0
2026-02-24 21:07:34,ACT_8768,UPI,IMEI_78060,192.168.1.29,Standard Transfer,360,0
2026-02-24 21:09:34,ACT_8490,ATM,IMEI_41852,192.168.1.65,Standard Transfer,3101,0
2026-02-24 21:09:34,ACT_4582,Mobile App,IMEI_24590,192.168.1.23,Standard Transfer,2378,0
2026-02-24 21:10:34,ACT_2463,Mobile App,IMEI_26143,192.168.1.194,Standard Transfer,4147,0
2026-02-24 21:22:34,ACT_2061,Mobile App,IMEI_71816,192.168.1.17,Standard Transfer,421,0
2026-02-24 21:30:34,ACT_5080,Mobile App,IMEI_16238,192.168.1.115,Standard Transfer,1228,0
2026-02-24 21:37:34,ACT_1989,ATM,IMEI_11429,192.168.1.60,Standard Transfer,1349,0
2026-02-24 21:44:34,ACT_6281,UPI,IMEI_76943,192.168.1.217,Standard Transfer,3121,0
2026-02-24 21:46:34,ACT_6682,RTGS,IMEI_70738,192.168.1.42,Standard Transfer,2163,0
2026-02-24 22:03:34,ACT_6217,RTGS,IMEI_50221,192.168.1.179,Standard Transfer,3446,0
2026-02-24 22:11:34,ACT_4875,RTGS,IMEI_26533,192.168.1.239,Standard Transfer,619,0
2026-02-24 22:12:34,ACT_8671,ATM,IMEI_30030,192.168.1.115,Standard Transfer,2024,0
2026-02-24 22:13:34,ACT_1604,ATM,IMEI_64372,192.168.1.189,Standard Transfer,1151,0
2026-02-24 22:17:34,ACT_5921,Mobile App,IMEI_47705,192.168.1.202,Standard Transfer,2143,0
2026-02-24 22:22:34,ACT_2563,Web Banking,IMEI_25552,192.168.1.219,Standard Transfer,1360,0
2026-02-24 22:24:34,ACT_4825,UPI,IMEI_25079,192.168.1.50,Standard Transfer,2525,0
2026-02-24 22:26:34,ACT_5644,Mobile App,IMEI_39912,192.168.1.160,Standard Transfer,4790,0
2026-02-24 22:33:34,ACT_3689,UPI,IMEI_82554,192.168.1.199,Standard Transfer,4381,0
2026-02-24 22:36:34,ACT_8563,UPI,IMEI_47283,192.168.1.61,Standard Transfer,3555,0
2026-02-24 22:42:34,ACT_7053,Web Banking,IMEI_79340,192.168.1.50,Standard Transfer,1859,0
2026-02-24 22:45:34,ACT_3625,Web Banking,IMEI_13811,192.168.1.147,Standard Transfer,2950,0
2026-02-24 22:50:34,ACT_2541,UPI,IMEI_70681,192.168.1.216,Standard Transfer,2258,0
2026-02-24 22:58:34,ACT_6008,Web Banking,IMEI_89093,192.168.1.13,Standard Transfer,3139,0
2026-02-24 23:06:34,ACT_3648,RTGS,IMEI_71744,192.168.1.108,Standard Transfer,2734,0
2026-02-24 23:06:34,ACT_2679,RTGS,IMEI_17370,192.168.1.170,Standard Transfer,2360,0
2026-02-24 23:07:34,ACT_2597,Mobile App,IMEI_77606,192.168.1.203,Standard Transfer,1244,0
2026-02-24 23:23:34,ACT_3568,RTGS,IMEI_97004,192.168.1.179,Standard Transfer,432,0
2026-02-24 23:32:34,ACT_4368,Mobile App,IMEI_33031,192.168.1.40,Standard Transfer,2654,0
2026-02-24 23:41:34,ACT_4028,RTGS,IMEI_17801,192.168.1.108,Standard Transfer,1052,0
2026-02-24 23:41:34,ACT_6336,Mobile App,IMEI_55812,192.168.1.187,Standard Transfer,4990,0
2026-02-24 23:44:34,ACT_1893,RTGS,IMEI_87545,192.168.1.47,Standard Transfer,4742,0
2026-02-25 00:20:34,ACT_7265,ATM,IMEI_48996,192.168.1.103,Standard Transfer,1275,0
2026-02-25 00:21:34,ACT_8499,UPI,IMEI_24885,192.168.1.209,Standard Transfer,4072,0
2026-02-25 00:30:34,ACT_2050,RTGS,IMEI_83230,192.168.1.170,Standard Transfer,3159,0
2026-02-25 00:46:34,ACT_9840,Mobile App,IMEI_40418,192.168.1.115,Standard Transfer,3441,0
2026-02-25 00:48:34,ACT_1326,ATM,IMEI_43189,192.168.1.108,Standard Transfer,1053,0
2026-02-25 01:00:34,ACT_1598,UPI,IMEI_34218,192.168.1.22,Standard Transfer,553,0
2026-02-25 01:01:34,ACT_7975,RTGS,IMEI_59923,192.168.1.187,Standard Transfer,3664,0
2026-02-25 01:02:34,ACT_7008,Mobile App,IMEI_62959,192.168.1.107,Standard Transfer,4009,0
2026-02-25 01:11:34,ACT_6100,UPI,IMEI_31858,192.168.1.255,Standard Transfer,3190,0
2026-02-25 01:15:34,ACT_4998,ATM,IMEI_97004,192.168.1.20,Standard Transfer,881,0
2026-02-25 01:22:34,ACT_8490,RTGS,IMEI_91554,192.168.1.12,Standard Transfer,963,0
2026-02-25 01:25:34,ACT_4855,Mobile App,IMEI_79376,192.168.1.236,Standard Transfer,2449,0
2026-02-25 01:33:34,ACT_9999,RTGS,IMEI_64003,192.168.1.42,Standard Transfer,4427,0
2026-02-25 01:36:34,ACT_4768,Mobile App,IMEI_76120,192.168.1.74,Standard Transfer,4319,0
2026-02-25 01:43:34,ACT_6768,Mobile App,IMEI_78363,192.168.1.127,Standard Transfer,1313,0
2026-02-25 01:44:34,ACT_7211,Web Banking,IMEI_14829,192.168.1.40,Standard Transfer,3258,0
2026-02-25 01:46:34,ACT_8685,UPI,IMEI_87812,192.168.1.209,Standard Transfer,3480,0
2026-02-25 01:48:34,ACT_6370,Mobile App,IMEI_80780,192.168.1.167,Standard Transfer,1137,0
2026-02-25 01:58:34,ACT_9406,UPI,IMEI_23943,192.168.1.92,Standard Transfer,2111,0
2026-02-25 02:11:34,ACT_8144,Mobile App,IMEI_99477,192.168.1.199,Standard Transfer,3213,0
2026-02-25 02:12:34,ACT_7831,UPI,IMEI_35042,192.168.1.188,Standard Transfer,4035,0
2026-02-25 02:21:34,ACT_7837,UPI,IMEI_48525,192.168.1.103,Standard Transfer,2973,0
2026-02-25 02:26:34,ACT_1797,Mobile App,IMEI_12937,192.168.1.199,Standard Transfer,965,0
2026-02-25 02:27:34,ACT_2138,ATM,IMEI_53450,192.168.1.156,Standard Transfer,853,0
2026-02-25 02:34:34,ACT_6168,Mobile App,IMEI_94532,192.168.1.189,Standard Transfer,4847,0
2026-02-25 02:36:34,ACT_8194,Mobile App,IMEI_23193,192.168.1.116,Standard Transfer,2260,0
2026-02-25 02:40:34,ACT_3480,RTGS,IMEI_91554,192.168.1.43,Standard Transfer,3925,0
2026-02-25 02:41:34,ACT_3240,RTGS,IMEI_70241,192.168.1.142,Standard Transfer,4289,0
2026-02-25 02:42:34,ACT_1680,ATM,IMEI_32272,192.168.1.88,Standard Transfer,3033,0
2026-02-25 02:48:34,ACT_8056,ATM,IMEI_46611,192.168.1.151,Standard Transfer,2660,0
2026-02-25 02:52:34,ACT_8173,UPI,IMEI_24759,192.168.1.14,Standard Transfer,2575,0
2026-02-25 02:56:34,ACT_9032,RTGS,IMEI_42602,192.168.1.96,Standard Transfer,2578,0
2026-02-25 02:57:34,ACT_1214,Mobile App,IMEI_44998,192.168.1.219,Standard Transfer,2806,0
2026-02-25 02:58:34,ACT_8973,Web Banking,IMEI_62802,192.168.1.209,Standard Transfer,2313,0
2026-02-25 03:00:34,ACT_6164,Web Banking,IMEI_61023,192.168.1.111,Standard Transfer,1106,0
2026-02-25 03:08:34,ACT_4698,ATM,IMEI_18747,192.168.1.179,Standard Transfer,646,0
2026-02-25 03:12:34,ACT_6296,ATM,IMEI_97004,192.168.1.144,Standard Transfer,4086,0
2026-02-25 03:15:34,ACT_5286,ATM,IMEI_23393,192.168.1.194,Standard Transfer,3137,0
2026-02-25 03:24:34,ACT_3480,Web Banking,IMEI_38109,192.168.1.158,Standard Transfer,170,0
2026-02-25 03:36:34,ACT_2420,Mobile App,IMEI_24590,192.168.1.60,Standard Transfer,3487,0
2026-02-25 03:37:34,ACT_6639,Mobile App,IMEI_35050,192.168.1.29,Standard Transfer,2164,0
2026-02-25 03:53:34,ACT_5860,UPI,IMEI_54910,192.168.1.68,Standard Transfer,933,0
2026-02-25 04:05:34,ACT_6217,RTGS,IMEI_38375,192.168.1.17,Standard Transfer,3972,0
2026-02-25 04:06:34,ACT_2011,RTGS,IMEI_98296,192.168.1.50,Standard Transfer,3287,0
2026-02-25 04:16:34,ACT_3098,Mobile App,IMEI_75982,192.168.1.12,Standard Transfer,1511,0
2026-02-25 04:19:34,ACT_9381,UPI,IMEI_36725,192.168.1.52,Standard Transfer,2881,0
2026-02-25 04:21:34,ACT_8835,Mobile App,IMEI_40715,192.168.1.99,Standard Transfer,2781,0
2026-02-25 04:26:34,ACT_4875,Web Banking,IMEI_60110,192.168.1.233,Standard Transfer,4617,0
2026-02-25 04:29:34,ACT_5304,Web Banking,IMEI_67640,192.168.1.62,Standard Transfer,4516,0
2026-02-25 04:46:34,ACT_4835,Web Banking,IMEI_55274,192.168.1.29,Standard Transfer,362,0
2026-02-25 04:49:34,ACT_6699,Mobile App,IMEI_88941,192.168.1.59,Standard Transfer,1780,0
2026-02-25 04:53:34,ACT_3724,Mobile App,IMEI_74477,192.168.1.10,Standard Transfer,1443,0
2026-02-25 04:56:34,ACT_4427,Mobile App,IMEI_76943,192.168.1.219,Standard Transfer,346,0
2026-02-25 04:57:34,ACT_2889,Web Banking,IMEI_84949,192.168.1.160,Standard Transfer,4391,0
2026-02-25 05:05:34,ACT_4904,Mobile App,IMEI_46159,192.168.1.115,Standard Transfer,3376,0
2026-02-25 05:05:34,ACT_2678,ATM,IMEI_61988,192.168.1.111,Standard Transfer,3623,0
2026-02-25 05:14:34,ACT_1358,ATM,IMEI_72117,192.168.1.65,Standard Transfer,1543,0
2026-02-25 05:16:34,ACT_8591,RTGS,IMEI_74434,192.168.1.34,Standard Transfer,3359,0
2026-02-25 05:20:34,ACT_8388,ATM,IMEI_38470,192.168.1.46,Standard Transfer,3382,0
2026-02-25 05:22:34,ACT_5129,Mobile App,IMEI_35050,192.168.1.30,Standard Transfer,3527,0
2026-02-25 05:23:34,ACT_7330,RTGS,IMEI_23150,192.168.1.122,Standard Transfer,4410,0
2026-02-25 05:26:34,ACT_6911,ATM,IMEI_87812,192.168.1.216,Standard Transfer,3074,0
2026-02-25 05:27:34,ACT_5272,Mobile App,IMEI_90324,192.168.1.178,Standard Transfer,3212,0
2026-02-25 05:28:34,ACT_4028,RTGS,IMEI_21503,192.168.1.197,Standard Transfer,4030,0
2026-02-25 05:34:34,ACT_7306,ATM,IMEI_37394,192.168.1.12,Standard Transfer,2680,0
2026-02-25 05:36:34,ACT_3611,Mobile App,IMEI_30033,192.168.1.203,Standard Transfer,3303,0
2026-02-25 05:39:34,ACT_3855,ATM,IMEI_32622,192.168.1.13,Standard Transfer,4064,0
2026-02-25 05:42:34,ACT_9101,Web Banking,IMEI_40615,192.168.1.29,Standard Transfer,2522,0
2026-02-25 05:45:34,ACT_8273,UPI,IMEI_32628,192.168.1.5,Standard Transfer,2035,0
2026-02-25 05:53:34,ACT_8332,ATM,IMEI_41852,192.168.1.67,Standard Transfer,3092,0
2026-02-25 06:08:34,ACT_4197,Mobile App,IMEI_55812,192.168.1.5,Standard Transfer,1929,0
2026-02-25 06:18:34,ACT_7783,RTGS,IMEI_86458,192.168.1.158,Standard Transfer,2616,0
2026-02-25 06:33:34,ACT_4849,Mobile App,IMEI_35042,192.168.1.17,Standard Transfer,381,0
2026-02-25 06:35:34,ACT_6100,ATM,IMEI_36725,192.168.1.179,Standard Transfer,775,0
2026-02-25 06:36:34,ACT_3480,Mobile App,IMEI_96572,192.168.1.65,Standard Transfer,4880,0
2026-02-25 06:36:34,ACT_7332,Web Banking,IMEI_17286,192.168.1.61,Standard Transfer,4185,0
2026-02-25 06:36:34,ACT_2364,Mobile App,IMEI_84581,192.168.1.189,Standard Transfer,4810,0
2026-02-25 06:38:34,ACT_4655,ATM,IMEI_64003,192.168.1.44,Standard Transfer,2777,0
2026-02-25 06:40:34,ACT_2638,Mobile App,IMEI_82323,192.168.1.117,Standard Transfer,892,0
2026-02-25 06:48:34,ACT_9871,UPI,IMEI_41179,192.168.1.10,Standard Transfer,163,0
2026-02-25 06:49:34,ACT_4612,RTGS,IMEI_59897,192.168.1.69,Standard Transfer,2706,0
2026-02-25 06:49:34,ACT_9980,RTGS,IMEI_57063,192.168.1.245,Standard Transfer,1464,0
2026-02-25 06:50:34,ACT_1368,Web Banking,IMEI_37394,192.168.1.255,Standard Transfer,1158,0
2026-02-25 06:50:34,ACT_6662,RTGS,IMEI_85819,192.168.1.92,Standard Transfer,1724,0
2026-02-25 06:51:34,ACT_3530,Web Banking,IMEI_24885,192.168.1.223,Standard Transfer,3190,0
2026-02-25 06:52:34,ACT_8359,Web Banking,IMEI_35285,192.168.1.23,Standard Transfer,4756,0
2026-02-25 06:52:34,ACT_1477,UPI,IMEI_30728,192.168.1.96,Standard Transfer,3645,0
2026-02-25 06:57:34,ACT_1645,Web Banking,IMEI_75982,192.168.1.199,Standard Transfer,778,0
2026-02-25 06:57:34,ACT_3098,ATM,IMEI_62959,192.168.1.225,Standard Transfer,4694,0
2026-02-25 06:58:34,ACT_2370,RTGS,IMEI_88288,192.168.1.60,Standard Transfer,1795,0
2026-02-25 06:58:34,ACT_3975,Mobile App,IMEI_84675,192.168.1.169,Standard Transfer,3289,0
2026-02-25 06:58:34,ACT_9101,Web Banking,IMEI_49598,192.168.1.84,Standard Transfer,2219,0
2026-02-25 06:58:34,ACT_2888,Web Banking,IMEI_82183,192.168.1.114,Standard Transfer,2820,0
2026-02-25 07:08:34,ACT_2960,Web Banking,IMEI_57367,192.168.1.130,Standard Transfer,443,0
2026-02-25 07:20:34,ACT_2655,Web Banking,IMEI_60012,192.168.1.160,Standard Transfer,4696,0
2026-02-25 07:24:34,ACT_9271,ATM,IMEI_60366,192.168.1.115,Standard Transfer,1684,0
2026-02-25 07:25:34,ACT_2370,RTGS,IMEI_85819,192.168.1.135,Standard Transfer,2264,0
2026-02-25 07:26:34,ACT_8327,Mobile App,IMEI_23943,192.168.1.64,Standard Transfer,3583,0
2026-02-25 07:26:34,ACT_9468,RTGS,IMEI_49657,192.168.1.56,Standard Transfer,2255,0
2026-02-25 07:27:34,ACT_4883,RTGS,IMEI_68429,192.168.1.168,Standard Transfer,844,0
2026-02-25 07:31:34,ACT_5398,Mobile App,IMEI_34218,192.168.1.245,Standard Transfer,4575,0
2026-02-25 07:55:34,ACT_4183,RTGS,IMEI_25552,192.168.1.14,Standard Transfer,3796,0
2026-02-25 08:00:34,ACT_9508,ATM,IMEI_61226,192.168.1.66,Standard Transfer,3569,0
2026-02-25 08:06:34,ACT_7240,ATM,IMEI_38298,192.168.1.216,Standard Transfer,1771,0
2026-02-25 08:17:34,ACT_2198,UPI,IMEI_20764,192.168.1.252,Standard Transfer,3106,0
2026-02-25 08:18:34,ACT_6790,Mobile App,IMEI_33031,192.168.1.205,Standard Transfer,4701,0
2026-02-25 08:25:34,ACT_3149,RTGS,IMEI_88266,192.168.1.162,Standard Transfer,1498,0
2026-02-25 08:25:34,ACT_4182,UPI,IMEI_80033,192.168.1.130,Standard Transfer,1359,0
2026-02-25 08:31:34,ACT_3655,Mobile App,IMEI_22644,192.168.1.99,Standard Transfer,2468,0
2026-02-25 08:33:34,ACT_2463,Mobile App,IMEI_90328,192.168.1.144,Standard Transfer,345,0
2026-02-25 08:34:34,ACT_8317,Web Banking,IMEI_74434,192.168.1.72,Standard Transfer,4978,0
2026-02-25 08:52:34,ACT_1477,RTGS,IMEI_62471,192.168.1.217,Standard Transfer,3757,0
2026-02-25 08:53:34,ACT_8685,Web Banking,IMEI_51031,192.168.1.216,Standard Transfer,885,0
2026-02-25 09:01:34,ACT_8738,Mobile App,IMEI_23039,192.168.1.236,Standard Transfer,4002,0
2026-02-25 09:23:34,ACT_1789,Web Banking,IMEI_54909,192.168.1.168,Standard Transfer,1162,0
2026-02-25 09:23:34,ACT_3612,Mobile App,IMEI_82323,192.168.1.18,Standard Transfer,3238,0
2026-02-25 09:24:34,ACT_9071,ATM,IMEI_38298,192.168.1.206,Standard Transfer,4648,0
2026-02-25 09:34:34,ACT_4356,UPI,IMEI_67387,192.168.1.23,Standard Transfer,3859,0
2026-02-25 09:35:34,ACT_2613,ATM,IMEI_29519,192.168.1.72,Standard Transfer,3441,0
2026-02-25 09:39:34,ACT_1706,RTGS,IMEI_62149,192.168.1.246,Standard Transfer,319,0
2026-02-25 09:41:34,ACT_7066,RTGS,IMEI_97551,192.168.1.246,Standard Transfer,4732,0
2026-02-25 09:48:34,ACT_9568,Web Banking,IMEI_12937,192.168.1.239,Standard Transfer,4491,0
2026-02-25 09:49:34,ACT_5398,RTGS,IMEI_35450,192.168.1.245,Standard Transfer,129,0
2026-02-25 09:53:34,ACT_6267,ATM,IMEI_89642,192.168.1.30,Standard Transfer,4648,0
2026-02-25 10:06:34,ACT_2525,RTGS,IMEI_24227,192.168.1.211,Standard Transfer,518,0
2026-02-25 10:07:34,ACT_7058,Web Banking,IMEI_98327,192.168.1.194,Standard Transfer,1093,0
2026-02-25 10:12:34,ACT_1326,UPI,IMEI_60255,192.168.1.62,Standard Transfer,1925,0
2026-02-25 10:16:34,ACT_4209,Web Banking,IMEI_91891,192.168.1.15,Standard Transfer,4457,0
2026-02-25 10:33:34,ACT_1664,RTGS,IMEI_87642,192.168.1.67,Standard Transfer,2131,0
2026-02-25 10:35:34,ACT_7008,RTGS,IMEI_20764,192.168.1.189,Standard Transfer,1311,0
2026-02-25 10:38:34,ACT_5214,ATM,IMEI_76086,192.168.1.114,Standard Transfer,1032,0
2026-02-25 10:48:34,ACT_3336,RTGS,IMEI_32272,192.168.1.105,Standard Transfer,2032,0
2026-02-25 10:49:34,ACT_1861,RTGS,IMEI_10830,192.168.1.162,Standard Transfer,4531,0
2026-02-25 10:49:34,ACT_7755,ATM,IMEI_19582,192.168.1.124,Standard Transfer,141,0
2026-02-25 10:55:34,ACT_3121,ATM,IMEI_65924,192.168.1.42,Standard Transfer,4425,0
2026-02-25 10:56:34,ACT_2888,Web Banking,IMEI_10393,192.168.1.115,Standard Transfer,4124,0
2026-02-25 10:58:34,ACT_5971,RTGS,IMEI_46518,192.168.1.116,Standard Transfer,4468,0
2026-02-25 11:01:34,ACT_7861,ATM,IMEI_40731,192.168.1.16,Standard Transfer,4480,0
2026-02-25 11:08:34,ACT_2006,RTGS,IMEI_37605,192.168.1.56,Standard Transfer,3149,0
2026-02-25 11:08:34,ACT_1834,RTGS,IMEI_76086,192.168.1.216,Standard Transfer,4553,0
2026-02-25 11:10:34,ACT_7614,Web Banking,IMEI_87545,192.168.1.100,Standard Transfer,1477,0
2026-02-25 11:11:34,ACT_7217,UPI,IMEI_12493,192.168.1.16,Standard Transfer,792,0
2026-02-25 11:12:34,ACT_2690,RTGS,IMEI_93155,192.168.1.199,Standard Transfer,2967,0
2026-02-25 11:15:34,ACT_2616,RTGS,IMEI_15453,192.168.1.84,Standard Transfer,1289,0
2026-02-25 11:30:34,ACT_8438,RTGS,IMEI_38375,192.168.1.116,Standard Transfer,1555,0
2026-02-25 11:46:34,ACT_5713,UPI,IMEI_49352,192.168.1.18,Standard Transfer,2328,0
2026-02-25 11:57:34,ACT_8768,ATM,IMEI_46611,192.168.1.7,Standard Transfer,115,0
2026-02-25 12:03:34,ACT_5498,Web Banking,IMEI_88701,192.168.1.181,Standard Transfer,1060,0
2026-02-25 12:04:34,ACT_4532,RTGS,IMEI_21503,192.168.1.10,Standard Transfer,1005,0
2026-02-25 12:06:34,ACT_6904,UPI,IMEI_82086,192.168.1.190,Standard Transfer,4810,0
2026-02-25 12:07:34,ACT_6328,Web Banking,IMEI_66264,192.168.1.59,Standard Transfer,701,0
2026-02-25 12:13:34,ACT_3855,Mobile App,IMEI_71816,192.168.1.122,Standard Transfer,463,0
2026-02-25 12:21:34,ACT_4282,RTGS,IMEI_11045,192.168.1.103,Standard Transfer,1987,0
2026-02-25 12:22:34,ACT_4140,UPI,IMEI_65924,192.168.1.245,Standard Transfer,2737,0
2026-02-25 12:26:34,ACT_8315,Web Banking,IMEI_68429,192.168.1.185,Standard Transfer,3344,0
2026-02-25 12:35:34,ACT_7032,Web Banking,IMEI_22644,192.168.1.168,Standard Transfer,2025,0
2026-02-25 12:35:34,ACT_6482,ATM,IMEI_23943,192.168.1.17,Standard Transfer,2035,0
2026-02-25 12:37:34,ACT_8385,Web Banking,IMEI_16987,192.168.1.97,Standard Transfer,4433,0
2026-02-25 12:38:34,ACT_4345,ATM,IMEI_80033,192.168.1.189,Standard Transfer,3066,0
2026-02-25 12:43:34,ACT_8367,Mobile App,IMEI_23393,192.168.1.62,Standard Transfer,1546,0
2026-02-25 12:50:34,ACT_1438,RTGS,IMEI_88941,192.168.1.29,Standard Transfer,1181,0
